Ag,Al,B,BCC,C,C11 Elastic Constant (GPa),Ca,Co,Composition,Compressive strength (MPa),Cr,Cu,Cu_Content,Cu_Fe_Ratio,Density (g/cm3),Ductility (%),Elastic Modulus (GPa),FCC,Fe,Fe_Content,Fracture Toughness,Ga,Gd,Ge,HCP,Hardness (HVN),Has_BCC_Phase,Has_FCC_Phase,Has_HCP_Phase,Has_IM_Phase,Hf,IM,Li,Method_Other,Method_Unknown,Method_annealing,Method_arc_melting,Method_as_cast,Method_room_temperature,Method_sintering,Mg,Mn,Mo,N,Nb,Nd,Ni,Num_Crystal_Structures,Num_Elements,Num_Phases,Pb,Pd,Phases present,Plasticity (%) - Compressive,Processing_Temperature_C,Processing_Temperature_K,Re,Sc,Shear Modulus (GPa),Si,Sn,Source,Ta,Test Type,Ti,Total_Composition,Unique ID,V,W,Y,Zn,Zr,doi,σ(MPa) at 1000 C,σ(MPa) at 1200 C
0.0,0.0,0.0,1,0.0,0.0,0.0,0.125,0,1312.0,0.125,0.125,0.125,1.0,0.0,0.0,0.0,1,0.125,0.125,0.0,0.0,0.0,0.0,0,410.0,1,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.125,0.0,0.0,0.0,0.0,0.125,3,8,3.0,0.0,0.0,0,1.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.125,1.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.167,0,1272.0,0.167,0.167,0.167,1.0,0.0,0.0,0.0,1,0.167,0.167,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.167,1,6,1.0,0.0,0.0,0,2.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.167,1.002,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,1263.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,416.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,1.2,899.85,1173.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.25,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.091,0.0,1,0.0,0.0,0.0,0.182,0,1260.0,0.182,0.182,0.182,1.0,0.0,0.0,0.0,1,0.182,0.182,0.0,0.0,0.0,0.0,0,263.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,2,6,2.0,0.0,0.0,0,35.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.11.085,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0,1247.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,449.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,2.0,0.0,0.0,0,4.3,899.85,1173.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.167,0.0,0,0.0,0.0,0.0,0.0,0,1238.0,0.0,0.167,0.167,1.0,0.0,0.0,0.0,1,0.167,0.167,0.0,0.0,0.0,0.0,0,596.12,0,1,0,0,0.0,0,0.0,False,False,False,False,False,False,True,0.0,0.167,0.0,0.0,0.0,0.0,0.0,1,6,1.0,0.0,0.0,0,7.38,1100.0,1373.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2021.163352,0.0,0,0.167,1.002,0,0.167,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.143,0.0,1,0.0,0.0,0.0,0.143,0,1234.0,0.143,0.143,0.143,1.0,0.0,0.0,0.0,1,0.143,0.143,0.0,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.143,2,7,2.0,0.0,0.0,0,9.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.143,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.143,0.0,0,0.0,0.0,0.0,0.143,0,1234.0,0.143,0.143,0.143,1.0,0.0,0.0,0.0,0,0.143,0.143,0.0,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0,7,1.0,0.0,0.0,0,9.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.matchar.2016.02.018,0.0,0,0.143,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1217.74,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,196.0,469.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.225,0.0,0,0.0,0.0,0.0,0.0,0,1210.0,0.0,0.2,0.2,1.3333333333333337,0.0,0.0,0.0,1,0.15,0.15,0.0,0.0,0.0,0.0,0,434.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,2.0,0.0,0.0,0,1.8,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.225,1.0000000000000002,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1198.22,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,196.0,469.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1164.26,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,196.0,469.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.151,0.0,1,0.0,0.0,0.0,0.189,0,1150.0,0.189,0.094,0.094,0.4973544973544973,0.0,0.0,0.0,1,0.189,0.189,0.0,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.189,2,6,2.0,0.0,0.0,0,27.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,1145.0,0.16,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,374.0,0,1,0,0,0.0,0,0.0,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.24,1,5,2.0,0.0,0.0,0,26.9,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.jallcom.2015.11.205,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.227,0,1106.0,0.0,0.227,0.227,1.0,0.0,0.0,0.0,1,0.227,0.227,0.0,0.0,0.0,0.0,0,203.0,0,1,0,0,0.0,0,0.0,False,False,False,True,False,False,False,0.0,0.0,0.091,0.0,0.0,0.0,0.227,1,5,1.0,0.0,0.0,0,40.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.vacuum.2020.109173,0.0,0,0.0,0.999,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1088.71,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,196.0,469.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1081.49,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,100.0,373.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.2,0.0,0,0.0,0.0,0.0,0.0,0,1074.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,516.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,1.0,0.0,0.0,0,8.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.2,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1053.1,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,50.0,323.15,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.172,0,1042.0,0.172,0.172,0.172,1.0,0.0,0.0,0.0,1,0.172,0.172,0.0,0.0,0.0,0.0,0,410.0,0,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.172,2,6,2.0,0.0,0.0,0,3.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.138,0.998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.238,0,1041.0,0.0,0.238,0.238,1.0,0.0,0.0,0.0,1,0.238,0.238,0.0,0.0,0.0,0.0,0,162.0,0,1,0,0,0.0,0,0.0,False,False,False,True,False,False,False,0.0,0.0,0.048,0.0,0.0,0.0,0.238,1,5,1.0,0.0,0.0,0,54.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.vacuum.2020.109173,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.096,0,0.0,0.0,0.0,0.192,0,1023.57,0.0,0.192,0.192,1.0,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,True,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.jallcom.2022.164310,0.0,0,0.0,0.998,0,0.0,0.0,0.038,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,1009.0,0.1,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,376.0,0,1,0,0,0.0,0,0.0,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,5,2.0,0.0,0.0,0,29.5,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.jallcom.2015.11.205,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.079,0.0,1,0.0,0.0,0.0,0.159,0,1006.0,0.159,0.159,0.159,1.0,0.0,0.0,0.0,1,0.159,0.159,0.0,0.0,0.0,0.0,0,653.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.159,2,7,2.0,0.0,0.0,0,3.7,499.85,773.0,0.0,0.0,0.0,0.127,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.11.085,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.143,0.0,1,0.0,0.0,0.0,0.143,0,1005.0,0.143,0.143,0.143,1.0,0.0,0.0,0.0,1,0.143,0.143,0.0,0.0,0.0,0.0,0,410.0,1,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.143,0.0,0.0,0.0,0.0,0.143,3,7,3.0,0.0,0.0,0,15.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.143,0.0,0,0.0,0.0,0.0,0.143,0,1005.0,0.143,0.143,0.143,1.0,0.0,0.0,0.0,0,0.143,0.143,0.0,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.143,0.0,0.0,0.0,0.0,0.143,0,7,1.0,0.0,0.0,0,15.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.matchar.2016.02.018,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.225,0.0,0,0.0,0.0,0.0,0.0,0,980.0,0.0,0.2,0.2,1.3333333333333337,0.0,0.0,0.0,1,0.15,0.15,0.0,0.0,0.0,0.0,0,516.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,1.0,0.0,0.0,0,7.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.225,1.0000000000000002,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.167,0.0,1,0.0,0.0,0.0,0.167,0,950.0,0.167,0.167,0.167,1.0,0.0,0.0,0.0,1,0.167,0.167,0.0,0.0,0.0,0.0,0,406.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.167,2,6,2.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.002,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,870.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,518.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,0.96,699.85,973.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.25,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,869.0,0.2,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,321.0,0,1,0,0,0.0,0,0.0,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,5,2.0,0.0,0.0,0,32.2,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.jallcom.2015.11.205,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.143,0.0,1,0.0,0.0,0.0,0.19,0,820.0,0.19,0.095,0.095,0.5,0.0,0.0,0.0,1,0.19,0.19,0.0,0.0,0.0,0.0,0,350.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.19,2,6,2.0,0.0,0.0,0,28.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,0.9979999999999998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.35,0.0,0,0.0,0.0,0.0,0.0,0,765.0,0.0,0.05,0.05,0.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,1,0.0,False,False,False,False,True,False,False,0.15,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.0,0.0,0.0,0,6.3,499.85,773.0,0.0,0.0,0.0,0.15,0.0,https://doi.org/10.1016/j.jallcom.2021.163508,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.3,0.0,0,0.0,0.0
0.0,0.045,0.0,0,0.0,0.0,0.0,0.182,0,750.0,0.182,0.136,0.136,0.7472527472527474,0.0,0.0,0.0,1,0.182,0.182,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,1,7,1.0,0.0,0.0,0,39.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.091,0.9999999999999998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0,747.0,0.04,0.2,0.2,1.0,0.0,0.0,0.0,1,0.2,0.2,0.0,0.0,0.0,0.0,0,322.0,0,1,0,0,0.0,0,0.0,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.36,1,5,2.0,0.0,0.0,0,32.4,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.jallcom.2015.11.205,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.35,0.0,0,0.0,0.0,0.0,0.0,0,718.0,0.0,0.05,0.05,0.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,1,0.0,False,False,False,False,True,False,False,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.0,0.0,0.0,0,6.2,499.85,773.0,0.0,0.0,0.0,0.1,0.0,https://doi.org/10.1016/j.jallcom.2021.163508,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.3,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.182,0,700.0,0.182,0.182,0.182,1.0,0.0,0.0,0.0,1,0.182,0.182,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,1,6,1.0,0.0,0.0,0,29.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.091,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.182,0,700.0,0.182,0.182,0.182,1.0,0.0,0.0,0.0,0,0.182,0.182,0.0,0.0,0.0,0.0,0,410.0,0,0,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,0,6,1.0,0.0,0.0,0,21.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.matchar.2016.02.018,0.0,0,0.091,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.096,0.0,1,0.0,0.0,0.0,0.192,0,650.0,0.192,0.096,0.096,0.5,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.192,0.0,0.0,0.0,2,7,2.0,0.0,0.0,0,44.0,499.85,773.0,0.0,0.0,0.0,0.038,0.0,dx.doi.org/10.1016/j.matdes.2015.11.013,0.0,0,0.0,0.998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.135,0.0,1,0.0,0.0,0.0,0.192,0,630.0,0.192,0.096,0.096,0.5,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,320.0,1,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.192,2,6,2.0,0.0,0.0,0,42.7,499.85,773.0,0.0,0.0,0.0,0.0,0.0,http://dx.doi.org/10.1016/j.jallcom.2014.06.090,0.0,0,0.0,0.999,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,630.0,0.0,0.3,0.3,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,318.0,0,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2,4,2.0,0.0,0.0,0,20.0,499.85,773.0,0.0,0.0,0.0,0.0,0.1,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.35,0.0,0,0.0,0.0,0.0,0.0,0,559.0,0.0,0.05,0.05,0.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,1,0.0,False,False,False,False,True,False,False,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.0,0.0,0.0,0,4.6,499.85,773.0,0.0,0.0,0.0,0.05,0.0,https://doi.org/10.1016/j.jallcom.2021.163508,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.3,0.0,0,0.0,0.0
0.0,0.077,0.0,0,0.0,0.0,0.0,0.192,0,550.0,0.192,0.115,0.115,0.5989583333333334,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.192,0.0,0.0,0.0,1,7,1.0,0.0,0.0,0,50.0,499.85,773.0,0.0,0.0,0.0,0.038,0.0,dx.doi.org/10.1016/j.matdes.2015.11.013,0.0,0,0.0,0.998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,536.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,537.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,0.85,24.850000000000023,298.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.25,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.1,0.0,0,0.0,0.0,0.0,0.0,0,515.0,0.0,0.3,0.3,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,241.0,0,1,0,1,0.0,1,0.0,False,True,False,False,False,False,False,0.0,0.3,0.0,0.0,0.0,0.0,0.3,2,4,2.0,0.0,0.0,0,40.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.038,0.0,0,0.0,0.0,0.0,0.192,0,500.0,0.192,0.154,0.154,0.8020833333333333,0.0,0.0,0.0,1,0.192,0.192,0.0,0.0,0.0,0.0,0,410.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.192,1,7,1.0,0.0,0.0,0,50.0,499.85,773.0,0.0,0.0,0.0,0.038,0.0,dx.doi.org/10.1016/j.matdes.2015.11.013,0.0,0,0.0,0.998,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.25,0.0,0,0.0,0.0,0.0,0.0,0,498.0,0.0,0.25,0.25,2.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,521.0,0,1,0,0,0.0,0,0.0,False,False,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1,4,1.0,0.0,0.0,0,0.67,499.85,773.0,0.0,0.0,0.0,0.0,0.0,dx.doi.org/10.1016/j.apsusc.2015.07.207,0.0,0,0.25,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
0.0,0.8,0.0,0,0.0,0.0,0.0,0.0,0,488.0,0.0,0.05,0.05,0.5,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,410.0,0,1,0,1,0.0,1,0.05,False,True,False,False,False,False,False,0.05,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2.0,0.0,0.0,0,17.0,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.0000000000000002,0,0.0,0.0,0.0,0.05,0.0,0,0.0,0.0
0.0,0.091,0.0,0,0.0,0.0,0.0,0.182,0,388.0,0.182,0.182,0.182,1.0,0.0,0.0,0.0,1,0.182,0.182,0.0,0.0,0.0,0.0,0,210.0,0,1,0,0,0.0,0,0.0,False,True,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.182,1,6,1.0,0.0,0.0,0,11.3,499.85,773.0,0.0,0.0,0.0,0.0,0.0,https://doi.org/10.1016/j.dib.2018.11.111,0.0,0,0.0,1.001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
