hardness,yield_strength,ultimate_tensile_strength,elongation,compressive_strength,plasticity,FCC,BCC,HCP,IM,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Ge,Hf,Li,Mg,Mn,Mo,N,Nb,Nd,Ni,Pd,Re,Sc,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,ρ (g/cm<sup>3</sup>),E (GPa),σ(MPa) at 1000 C,σ(MPa) at 1200 C,G (GPa),C11 (GPa),Fracture Toughness,ductility,Test Type,phase_FCC_only,phase_BCC_only,phase_dual_FCC_BCC,phase_complex,total_phases,Cu_Fe_ratio,Al_Ni_ratio,Cr_Co_ratio,num_elements,mixing_entropy,avg_atomic_radius,atomic_size_difference,avg_electronegativity,principal_element_fraction,alloy_type_binary,alloy_type_ternary,alloy_type_quaternary,alloy_type_complex,principal_Al,principal_Co,principal_Cr,principal_Cu,principal_Fe,principal_Ni,Cu_Fe_interaction,Cu_Fe_sum,Al_Ni_interaction,Al_Ni_sum,Cr_Co_interaction,Cr_Co_sum,Ti_V_interaction,Ti_V_sum
203.0,0.0,0.0,0.0,1106.0,40.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,1.2451461533956003,-1.8476061151622782,1.2944940164976788,1.2081793025201795,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,1.2496598613040857,-0.22360679774997896,-0.098058067569092,0.0,0.6638637053562662,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999559471385,0.0,0.0,5,1.5645046927370079,126.83,4.064880207336989,1.9036000000000002,0.227,False,False,False,True,0,1,0,0,0,0,0.051529000000000005,0.454,0.0,0.227,0.0,0.227,0.0,0.0
0.0,0.0,0.0,0.0,1088.71,0.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,3.2659863237109046,-0.21729733479328625,0.0,0.6960013814513134,-1.8476061151622782,0.6830539430235644,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.5299188664948404,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,0.842863629762788,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999479166694,0.0,0.0,6,1.6582841154065033,108.47999999999999,15.93304068908381,1.6271999999999998,0.288,False,False,False,True,0,0,0,0,0,1,0.036864,0.384,0.0,0.288,0.0,0.192,0.0,0.0
0.0,0.0,0.0,0.0,1081.49,0.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,3.2659863237109046,-0.21729733479328625,0.0,0.6960013814513134,-1.8476061151622782,0.6830539430235644,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.5299188664948404,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,0.842863629762788,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999479166694,0.0,0.0,6,1.6582841154065033,108.47999999999999,15.93304068908381,1.6271999999999998,0.288,False,False,False,True,0,0,0,0,0,1,0.036864,0.384,0.0,0.288,0.0,0.192,0.0,0.0
516.0,0.0,0.0,0.0,1074.0,8.0,1.0,0.0,0.0,0.0,0.0,0.4117523318764186,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,0.8228116741033621,0.721699256484497,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.28052781436050367,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,1.24379810202119,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999500000025,0.9999999500000025,0.0,5,1.6094379124341005,133.6,9.478396488858229,1.7580000000000002,0.2,False,False,False,True,1,0,0,0,0,0,0.04000000000000001,0.4,0.04000000000000001,0.4,0.0,0.0,0.0,0.2
0.0,0.0,0.0,0.0,1053.1,0.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,3.2659863237109046,-0.21729733479328625,0.0,0.6960013814513134,-1.8476061151622782,0.6830539430235644,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.5299188664948404,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,0.842863629762788,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999479166694,0.0,0.0,6,1.6582841154065033,108.47999999999999,15.93304068908381,1.6271999999999998,0.288,False,False,False,True,0,0,0,0,0,1,0.036864,0.384,0.0,0.288,0.0,0.192,0.0,0.0
0.0,0.0,0.0,0.0,1042.0,3.0,1.0,0.0,0.0,1.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.38220436891172066,0.5059137097110806,0.33365961532407007,0.21720143096601097,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-0.11700570222769488,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,0.5284707812020993,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2.0,0.9999999418604685,0.0,0.9999999418604685,6,1.7871335098129086,128.81799999999998,7.32916924023453,1.7914799999999997,0.172,False,False,False,True,0,1,0,0,0,0,0.029583999999999996,0.344,0.0,0.172,0.029583999999999996,0.344,0.0,0.138
162.0,0.0,0.0,0.0,1041.0,54.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,1.4177345102923757,-1.8476061151622782,1.4866608967324002,1.4063748768310127,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,0.43026108448818706,-0.22360679774997896,-0.098058067569092,0.0,0.820037586873058,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999579831951,0.0,0.0,5,1.5123359491233144,126.386,3.178836894211466,1.8934399999999998,0.238,False,False,False,True,0,1,0,0,0,0,0.05664399999999999,0.476,0.0,0.238,0.0,0.238,0.0,0.0
0.0,0.0,0.0,0.0,1023.57,0.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,3.2659863237109046,-0.21729733479328625,0.0,0.6960013814513134,-1.8476061151622782,0.6830539430235644,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.5299188664948404,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,0.842863629762788,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999479166694,0.0,0.0,6,1.6582841154065033,108.47999999999999,15.93304068908381,1.6271999999999998,0.288,False,False,False,True,0,0,0,0,0,1,0.036864,0.384,0.0,0.288,0.0,0.192,0.0,0.0
376.0,0.0,0.0,0.0,1009.0,29.5,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.8215201864671505,-0.4792806355847439,0.8228116741033621,0.721699256484497,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.7002903736040684,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999500000025,0.0,0.49999997500000126,5,1.5571130980576458,125.79999999999998,1.6,1.861,0.3,False,False,False,True,0,0,0,0,0,1,0.04000000000000001,0.4,0.0,0.3,0.020000000000000004,0.30000000000000004,0.0,0.0
653.0,0.0,0.0,0.0,1006.0,3.7,1.0,1.0,0.0,0.0,0.0,-0.5658088171558094,-0.30618621784789735,-0.21729733479328625,0.0,0.1782363107609858,0.3280313973660014,0.10655330231939926,-0.017029702310428472,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-0.3015748349293581,0.0,0.0,0.0,5.048413534092707,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,2.0,0.9999999371069223,0.4968553146631878,0.9999999371069223,7,1.9244860531708994,111.626,15.76883875318661,1.58681,0.159,False,False,False,True,0,1,0,0,0,0,0.025281,0.318,0.012561000000000001,0.238,0.025281,0.318,0.0,0.0
0.0,0.0,0.0,0.0,1005.0,15.0,1.0,1.0,0.0,1.0,0.0,-0.04875168047760634,-0.30618621784789735,-0.21729733479328625,0.0,-0.07280129927068837,0.1090993206335957,-0.1729621598401962,-0.3053141740352776,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,1.0113077757693092,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-0.5287368444083287,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,1,3.0,0.999999930069935,0.999999930069935,0.999999930069935,7,1.9468555593709518,128.84300000000002,5.997571979476361,1.7646199999999999,0.143,False,False,False,True,1,0,0,0,0,0,0.020448999999999995,0.286,0.020448999999999995,0.286,0.020448999999999995,0.286,0.0,0.0
0.0,0.0,0.0,0.0,1005.0,15.0,0.0,0.0,0.0,0.0,0.0,-0.04875168047760634,-0.30618621784789735,-0.21729733479328625,0.0,-0.07280129927068837,0.1090993206335957,-0.1729621598401962,-0.3053141740352776,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,1.0113077757693092,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-0.5287368444083287,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.999999930069935,0.999999930069935,0.999999930069935,7,1.9468555593709518,128.84300000000002,5.997571979476361,1.7646199999999999,0.143,False,False,False,True,1,0,0,0,0,0,0.020448999999999995,0.286,0.020448999999999995,0.286,0.020448999999999995,0.286,0.0,0.0
516.0,0.0,0.0,0.0,980.0,7.0,1.0,0.0,0.0,0.0,0.0,0.6137277758913416,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,0.8228116741033621,-0.17918971765565614,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.28052781436050367,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,1.5322365378353393,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,1.3333332444444506,1.124999943750003,0.0,5,1.5995878572564948,134.55,9.630550347721567,1.7452500000000002,0.225,False,False,False,True,1,0,0,0,0,0,0.03,0.35,0.045000000000000005,0.42500000000000004,0.0,0.0,0.0,0.225
516.0,0.0,0.0,0.0,980.0,7.0,1.0,0.0,0.0,0.0,0.0,0.6137277758913416,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,0.8228116741033621,-0.17918971765565614,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.28052781436050367,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,1.5322365378353393,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,1.3333332444444506,1.124999943750003,0.0,5,1.5995878572564948,134.55,9.630550347721567,1.7452500000000002,0.225,False,False,False,True,1,0,0,0,0,0,0.03,0.35,0.045000000000000005,0.42500000000000004,0.0,0.0,0.0,0.225
406.0,0.0,0.0,0.0,950.0,0.0,1.0,1.0,0.0,0.0,0.0,0.14514474577672,-0.30618621784789735,-0.21729733479328625,0.0,0.3037551157768229,0.43749743573220423,0.24631103339919697,0.12711253355199612,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-0.1879938301898728,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,2.0,0.9999999401197641,0.9999999401197641,0.9999999401197641,6,1.7933409894985128,129.258,6.4407062600308045,1.8019300000000003,0.167,False,False,False,True,1,0,0,0,0,0,0.027889000000000004,0.334,0.027889000000000004,0.334,0.027889000000000004,0.334,0.0,0.0
518.0,0.0,0.0,0.0,870.0,0.96,1.0,0.0,0.0,0.0,0.0,0.8157032199062647,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,1.696297493352097,-2.8818566400761143,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.990409093982286,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,1.8206749736494887,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,25000000.0,0.9999999600000016,0.0,4,1.3862943611198906,135.5,9.7082439194738,1.74,0.25,False,False,True,False,1,0,0,0,0,0,0.0,0.25,0.0625,0.5,0.0,0.0,0.0,0.25
321.0,0.0,0.0,0.0,869.0,32.2,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.8215201864671505,0.8890448439927906,0.8228116741033621,0.721699256484497,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.28052781436050367,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999500000025,0.0,0.9999999500000025,5,1.6094379124341005,126.2,1.6,1.8360000000000003,0.2,False,False,False,True,0,1,0,0,0,0,0.04000000000000001,0.4,0.0,0.2,0.04000000000000001,0.4,0.0,0.0
350.0,0.0,0.0,0.0,820.0,28.0,1.0,1.0,0.0,0.0,0.0,-0.04875168047760634,-0.30618621784789735,-0.21729733479328625,0.0,0.6646216801973541,0.752212296035037,-1.0115085463189815,0.5415214616564663,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.13855155843614705,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,2.0,0.49999997368421195,0.7526315393351821,0.9999999473684239,6,1.7638963867529853,128.179,6.128723106651172,1.7939299999999998,0.19,False,False,False,True,0,1,0,0,0,0,0.01805,0.28500000000000003,0.02717,0.33299999999999996,0.0361,0.38,0.0,0.0
0.0,0.0,0.0,0.0,765.0,6.3,1.0,0.0,0.0,1.0,0.0,1.623604995965957,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,-1.797645783642843,-2.8818566400761143,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,2.938836280085573,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-2.5589973041266263,0.0,0.0,0.0,6.015105469141381,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,4.6575398187596715,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2.0,5000000.0,35000000.0,0.0,5,1.4475521940157818,56.449999999999996,53.64499976698668,0.6585,0.35,False,False,False,True,1,0,0,0,0,0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,750.0,39.0,1.0,0.0,0.0,0.0,0.0,-0.8404954210161049,-0.30618621784789735,-0.21729733479328625,0.0,0.539102875181517,0.6427462576688342,-0.29525017453501873,0.3973792257940417,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.024970553696661745,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-0.013793478128501813,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.7472527061949064,0.24725273366743222,0.9999999450549482,7,1.8693293191974287,128.766,6.904146869816719,1.7959500000000002,0.182,False,False,False,True,0,1,0,0,0,0,0.024752,0.318,0.00819,0.22699999999999998,0.033124,0.364,0.0,0.091
322.0,0.0,0.0,0.0,747.0,32.4,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.8215201864671505,-1.3002759233312644,0.8228116741033621,0.721699256484497,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,2.5521479091502073,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999500000025,0.0,0.1999999900000005,5,1.4622122295667015,125.56,1.5512575543732252,1.8760000000000001,0.36,False,False,False,True,0,0,0,0,0,1,0.04000000000000001,0.4,0.0,0.36,0.008,0.24000000000000002,0.0,0.0
0.0,0.0,0.0,0.0,718.0,6.2,1.0,0.0,0.0,1.0,0.0,1.623604995965957,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,-1.797645783642843,-2.8818566400761143,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,3.999209428490222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-2.5589973041266263,0.0,0.0,0.0,3.913601262513828,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,4.6575398187596715,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2.0,5000000.0,35000000.0,0.0,5,1.4305622903362423,56.449999999999996,53.64499976698668,0.6585,0.35,False,False,False,True,1,0,0,0,0,0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,700.0,29.0,1.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.539102875181517,0.6427462576688342,0.5083567791738172,0.3973792257940417,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.024970553696661745,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-0.013793478128501813,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.9999999450549482,0.0,0.9999999450549482,6,1.7685287339282019,128.219,6.175528395287321,1.8109,0.182,False,False,False,True,0,1,0,0,0,0,0.033124,0.364,0.0,0.182,0.033124,0.364,0.0,0.091
0.0,0.0,0.0,0.0,700.0,21.0,0.0,0.0,0.0,0.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,0.539102875181517,0.6427462576688342,0.5083567791738172,0.3973792257940417,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.024970553696661745,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-0.013793478128501813,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0.0,0.9999999450549482,0.0,0.9999999450549482,6,1.7685287339282019,128.219,6.175528395287321,1.8109,0.182,False,False,False,True,0,1,0,0,0,0,0.033124,0.364,0.0,0.182,0.033124,0.364,0.0,0.091
0.0,0.0,0.0,0.0,650.0,44.0,1.0,1.0,0.0,0.0,0.0,-0.42846551522566173,-0.30618621784789735,-0.21729733479328625,0.0,0.6960013814513134,0.7795788056265878,-0.9940388299340068,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,4.472135954999579,-0.098058067569092,0.0,-2.5589973041266263,0.0,0.0,0.0,1.3077360462956606,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,2.0,0.4999999739583347,9600000.0,0.9999999479166694,7,1.8416001958754094,98.78399999999999,26.60241898414504,1.3679999999999999,0.192,False,False,False,True,0,1,0,0,0,0,0.018432,0.28800000000000003,0.0,0.096,0.036864,0.384,0.0,0.0
320.0,0.0,0.0,0.0,630.0,42.7,1.0,1.0,0.0,0.0,0.0,-0.11338382256238158,-0.30618621784789735,-0.21729733479328625,0.0,0.6960013814513134,0.7795788056265878,-0.9940388299340068,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,0.16694680962101838,0.0,0.0,0.0,-0.2894071507412803,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,1,0,2.0,0.4999999739583347,0.7031249633789082,0.9999999479166694,6,1.7627015565157182,128.16899999999998,5.98925257765942,1.79751,0.192,False,False,False,True,0,1,0,0,0,0,0.018432,0.28800000000000003,0.025920000000000002,0.327,0.036864,0.384,0.0,0.0
318.0,0.0,0.0,0.0,630.0,20.0,1.0,0.0,0.0,1.0,0.0,-1.2040512202429665,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,2.5697833126008316,-2.8818566400761143,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,2.7817835040890797,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,1.7002903736040684,0.0,0.0,0.0,-0.2894071507412803,9.112666880470206,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2.0,30000000.0,0.0,0.0,4,1.313834033192747,113.69999999999999,12.093014512519211,1.6079999999999999,0.3,False,False,True,False,0,0,0,1,0,0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,559.0,4.6,1.0,0.0,0.0,1.0,0.0,1.623604995965957,-0.30618621784789735,-0.21729733479328625,0.0,-2.3164499389287743,-1.8476061151622782,-1.797645783642843,-2.8818566400761143,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,5.05958257689487,-0.6012911360123924,-0.4844166198644441,-0.22360679774997896,-0.098058067569092,0.0,-2.5589973041266263,0.0,0.0,0.0,1.8120970558862737,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,4.6575398187596715,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,2.0,5000000.0,35000000.0,0.0,5,1.3747764025076898,56.449999999999996,53.64499976698668,0.6585,0.35,False,False,False,True,1,0,0,0,0,0,0.0,0.05,0.0,0.35,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,550.0,50.0,1.0,0.0,0.0,0.0,0.0,-0.5819668526770033,-0.30618621784789735,-0.21729733479328625,0.0,0.6960013814513134,0.7795788056265878,-0.6621142186194875,0.5775570206220724,-0.177852517788277,0.0,-0.2227326653489641,-0.09805806756909201,-0.24228316512837222,-0.6012911360123924,-0.4844166198644441,4.472135954999579,-0.098058067569092,0.0,-2.5589973041266263,0.0,0.0,0.0,1.3077360462956606,-0.13206763594884358,0.0,-1.0637093844920058,-0.468233939178723,0.0,-0.26049131864716085,-0.26860675777395276,-0.24530326865526442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,0,0,1.0,0.5989583021375885,7700000.0,0.9999999479166694,7,1.8378148363927265,98.499,26.452291068412208,1.37351,0.192,False,False,False,True,0,1,0,0,0,0,0.022080000000000002,0.307,0.0,0.077,0.036864,0.384,0.0,0.0
